RA Dec redshift phot_index luminosity nh_values
194.12566343593 4.625579395131 1.81122 1.9284 1.9271358537782995e+45 20.76429
194.28722198514 4.648430100745 1.13098 2.50859 6.032018332514291e+45 20.69539
193.92698183727 4.7362216734447 1.53657 1.95014 1.150239406177814e+45 20.77797
193.91567742354 4.5752702022069 0.17478 2.61575 1.0412923953749402e+43 20.25603
194.07267494721 4.553442617933 0.35262 1.71889 1.3482742639414145e+44 20.91708
194.15582322218 4.6948656148902 2.8237 1.38492 1.950487527738293e+45 21.46357
193.88228899259 4.6112029855059 1.56869 1.71504 1.3263884051868228e+45 20.31929
193.97016125593 4.5873674998647 1.27897 1.67451 6.183256378964796e+44 21.009
194.21358019802 4.6461798752774 0.4908 1.52706 7.853156097923216e+43 21.15742
194.02804010237 4.6850730942652 0.48557 1.60358 3.2062570719564682e+44 21.60812
194.10089760273 4.7196695023436 0.66893 1.97845 1.3103049007237817e+44 20.4082
194.23777708082 4.6238991463785 2.0607 1.95095 3.187071802627111e+45 20.42054
194.21140415627 4.4790129076899 1.8755 2.44169 3.094184475645738e+45 20.37451
194.10100402897 4.6970382484964 0.8758 2.00449 1.7111893030326552e+44 20.51075
193.99159737464 4.6135318064852 1.6755 2.55526 1.0879587293490985e+45 20.19237
194.0559828382 4.5907771112247 2.2754 2.17678 1.2631446278956019e+45 20.35958
194.29276696391 4.5946100640735 0.8258 2.33958 1.4434427663700448e+44 20.13116
16.568324221156 0.94896265933697 0.50553 2.30112 5.910057998019321e+43 21.20775
16.74329239687 0.98477637528744 0.8258 2.41592 1.4742107319302733e+44 20.75096
16.759343864662 0.92852611470321 0.5259 2.14301 7.92070264632684e+43 20.54945
16.691098687575 0.93679235740093 0.25195 2.01967 7.097338223679178e+42 22.39983
16.70115140618 0.94319950989032 0.5777 1.97211 5.7355760174447145e+43 21.47934
16.51623665104 1.0847013801666 1.52985 1.949 7.391143706942807e+44 21.16285
16.608856999972 1.0664042900599 1.3756 2.6739 1.206389155716883e+45 20.46448
28.577448125681 -1.3586813386414 0.74223 2.61361 1.7858627825957303e+44 22.62411
28.436034107977 -1.3773770375632 0.31375 4.1199 3.024032457560189e+43 20.36285
28.289164063682 -1.1763809228137 0.38751 1.76051 2.1543846146702812e+43 21.37095
28.378758701408 -1.1680378454103 0.97807 2.34073 6.765804802227602e+44 21.31683
28.46138280588 -1.2920293898016 0.61076 0.51126 6.091490129542103e+43 21.68332
28.327740144384 -1.4769323540876 0.6258 2.06592 1.0351890861872245e+44 21.03126
28.550436553161 -1.3596878254596 1.20019 2.55612 3.553566794014538e+44 22.32282
28.477729747928 -1.0982743253349 0.77245 1.38891 1.5329208263501805e+44 22.79534
28.40925657462 -1.2336147572707 1.13056 4.10696 3.7488099765856956e+44 20.63289
28.463457687749 -1.2001477863196 0.9257 2.59711 1.8654112361594705e+44 22.68019
28.351833090568 -1.1751451625869 0.8258 2.03418 2.355806243512103e+44 20.54341
28.486635947425 -1.3137029670906 0.9757 1.93721 2.4289313885580682e+44 20.55351
28.267329099133 -1.3617306700259 0.3759 1.32816 7.746243325847511e+43 20.41312
28.505243692042 -1.3665893975403 0.3759 3.05032 4.477247833419877e+43 21.1641
28.58147146072 -1.2132360384065 0.59509 2.2071 1.2985485983944634e+44 21.02427
28.271257723552 -1.4301454589472 1.34141 2.48788 6.68115521798011e+44 20.85916
28.224975478789 -1.323477119256 3.52195 2.1185 1.148620009861328e+46 20.54542
28.246387288481 -1.4947398088868 1.41482 2.12455 9.728884054480391e+44 21.1564
28.313835834049 -1.5129135672874 1.2561 2.48309 2.208152128604957e+44 20.49409
28.449537188551 -1.106207178073 1.75216 1.92351 1.4380304790946866e+45 20.93668
28.382416560818 -1.3572855267987 0.55909 3.09161 3.695226214781932e+43 20.82031
29.845809813058 -1.8222314036912 0.73717 2.13372 1.9650009092201852e+44 21.39166
29.80606663468 -1.7640434753081 1.48802 1.47851 7.016728050732975e+44 20.73784
29.700793805698 -1.8297544868294 1.18629 1.90967 6.573452385379e+44 22.54069
29.638115305837 -1.6255096302772 0.78446 2.42885 1.7835827707604263e+44 20.83962
29.717120412481 -1.9227617930792 1.34212 1.66863 4.8338130278394496e+44 21.78238
29.829712559048 -1.769623438348 2.63575 1.4383 2.6017313804175768e+45 20.87676
29.615867018038 -1.6216340314319 1.2756 2.47122 6.110860219608721e+44 21.24296
29.677985214528 -1.9460373667521 1.0257 0.48913 2.9880523868182893e+44 23.31588
29.633232136066 -1.835777466577 0.2759 1.77267 4.1824105670870857e+43 20.9496
29.730625811243 -1.6665172829935 1.3256 1.63821 6.526460992321617e+44 21.30702
29.647678253862 -1.7554180451623 0.6258 1.85331 2.122558577978094e+44 21.25356
29.504335966677 -1.6845959993372 0.14188 2.20634 1.0783625160970788e+43 21.07615
29.732853737319 -1.7614349176996 2.20533 1.98436 1.357689784376407e+45 20.74767
29.631167353484 -1.6075524509689 1.3756 1.70125 9.24969525832732e+44 20.60584
29.5555552873 -1.8045256518303 1.73327 1.43283 9.166443001110206e+44 21.39747
29.597318742258 -1.8323395698818 1.71872 2.53622 8.990101808549308e+44 20.70251
29.42698634082 -1.8290317734816 0.8758 2.12145 2.349297717359375e+44 20.63348
29.509019710889 -1.8108731431231 0.59758 2.63901 1.0442347242868573e+44 20.56193
29.461036427029 -1.7327549529059 0.49332 1.54016 3.36074302152327e+44 20.88574
29.615121836306 -1.8143908017577 0.15616 5.43283 6.945102179172815e+42 21.80932
29.556081231583 -1.7422374693192 1.70733 1.82964 7.740508209849866e+44 20.39923
29.588316437984 -1.8551883955414 1.2616 1.75302 3.1790250204234866e+44 20.18024
29.691902505273 -1.8278735351429 0.41923 0.72307 3.210797944667547e+43 20.3546
29.617855674673 -1.8027422339275 1.38665 2.10732 8.076936447626907e+44 20.50226
37.925897019915 -4.8456683866584 0.92758 2.73778 3.575199794502742e+44 20.92756
37.992262429973 -4.9920371555599 1.77778 2.61782 1.7156010390771874e+45 20.88262
277.67342354698 64.686965004877 0.18955 1.61778 5.191376423533261e+43 20.22907
277.80770080548 64.630197004231 1.25801 2.3018 6.054548491519801e+44 20.6078
278.06494137971 65.014373503886 0.3759 0.78793 9.097271058694697e+43 20.47267
278.28355816451 62.281020530609 1.04957 1.85025 2.2306517274537866e+44 21.74458
277.66236979741 62.137691513832 1.37054 2.03664 7.021839126350662e+44 20.86097
277.92489335985 62.081348401199 1.6755 2.68551 8.506137939128018e+44 21.44418
277.61950096805 62.108279996426 1.39444 2.88318 3.5101871081738176e+44 21.23645
277.90187248656 62.379657471412 0.77659 1.7559 1.3365419887777041e+44 21.96389
277.8906072763 62.448572926743 0.55756 2.72765 1.1430223883815192e+44 20.5326
277.34799143247 62.210280018732 0.30109 2.3192 1.559046881129367e+43 20.93637
277.51394170976 62.280818753271 2.29883 1.7287 1.9100246768007343e+45 21.06511
277.7890165121 62.20804962755 0.54114 2.39025 1.609835929273757e+44 20.09971
40.445978315319 -28.66410949298 0.84424 2.42834 1.26209029763854e+44 24.03587
40.339665794146 -28.620368281902 0.28214 2.34975 1.3326075349664893e+43 21.03503
40.335366827426 -28.462775320148 0.18938 1.89293 1.1072755149103393e+43 20.46754
40.565177813449 -28.53415533209 0.51209 2.07566 5.564721065009023e+43 20.64916
40.516940225648 -28.714686090505 1.33387 1.69524 7.0145154528312725e+44 20.87673
70.394123196731 11.921159496355 0.65815 1.79822 1.5732380244546499e+44 22.85646
70.487441193631 12.055127311887 0.14236 1.82958 1.016604310933337e+43 21.63644
68.38092644838 13.204238338284 0.26671 1.30449 1.285915400807935e+43 21.5533
72.233544484221 6.0360410233336 1.20145 2.79379 4.651920479889074e+44 21.89625
72.492767724028 6.0764452799816 1.04664 0.6834 3.106335483219925e+44 22.79855
72.435111666893 5.9237443263693 1.19646 3.79364 4.397328058733655e+44 21.89862
72.406037248846 6.17942014365 0.61238 2.07294 6.681574552861012e+43 22.28673
72.550095675729 6.1665626853969 0.14168 1.8813 1.685154210107979e+42 21.32565
72.5557933865 6.2031232077994 1.1471 2.22074 2.6247294510614597e+44 21.57192
72.630969826926 6.1943670261132 0.43145 2.58453 7.686662182012483e+43 22.97762
72.637619057246 6.2767407686177 0.43813 1.33058 8.82509537914707e+43 20.64735
72.576342699408 6.2951504761868 1.24454 1.57405 1.9241691137051353e+45 21.25989
72.568485343468 6.1074830554039 0.3543 1.59569 7.824632359593177e+43 21.15236
72.420619614836 6.1384131260758 0.23112 2.15677 6.838290825363852e+43 20.63572
72.628374839559 6.0370328272213 0.90882 1.9974 3.734764798885143e+44 20.40961
72.464373366861 6.200143367382 0.6544 1.85872 1.2380609508996704e+44 22.18947
214.91430656263 56.485989464036 1.02845 1.3609 2.353933752442103e+44 21.94224
215.16187035526 56.56850872281 1.16149 1.66397 5.3556797799768115e+44 21.4505
214.6192830031 56.592939705397 0.14288 5.9089 4.908787157492219e+42 20.15787
214.91849790689 56.555617378079 0.58912 5.09914 5.219969060218749e+43 20.40278
214.7841330234 56.534111845912 1.81157 1.82409 1.7622132449505e+45 21.83301
214.91250524088 56.635956540484 0.32693 4.96248 1.7937186824967776e+43 20.83268
214.63973939969 56.595489110324 0.30313 5.803 6.466934256374937e+43 20.34265
214.65763562624 56.642660025235 1.66063 1.7974 7.732668797816053e+44 20.79338
214.65896836244 56.599237301297 0.60556 1.80305 8.412663668534177e+43 20.93308
214.96054297883 56.447106421974 0.98359 2.6768 4.099123222790895e+44 20.26049
184.72178724157 29.297461158367 0.94686 1.63058 3.4418103626056392e+44 21.25755
184.68015129659 29.339898983274 0.66659 1.30834 1.1164709301512227e+44 21.50915
184.63514888215 29.45169906232 0.5758 5.16593 1.2468736555490997e+44 20.35281
184.56308776789 29.361040362101 0.8258 1.44193 4.738267425463641e+44 21.46106
184.47054513275 29.365458975208 1.18153 2.91021 7.504157750234777e+44 22.22721
184.68534326808 29.200087275713 1.90309 2.43409 3.9336357457334326e+45 21.44711
184.51999991768 29.395537247207 0.60755 2.37299 2.773856708466384e+44 23.81068
184.62695705378 29.492848798747 0.84296 1.46321 7.181531141260056e+44 21.08351
184.60540045594 29.444307990431 1.1757 1.97933 6.437765145929004e+44 21.02573
184.51221536746 29.411259098619 0.4759 0.90274 1.3882663823523107e+44 20.80952
184.52490523422 29.481258959028 1.1257 1.07908 8.619717349621965e+44 20.91798
184.50995708761 29.166917528431 0.6258 2.15502 1.2056734144459748e+44 20.93049
184.58070713547 29.253394201273 0.3759 3.97978 3.823500356078875e+43 21.15985
184.55013007156 29.205493663338 0.126 2.20771 6.544763644023828e+42 21.3157
184.63593833559 29.285454879292 1.6255 1.83076 2.1033202730092932e+45 20.75598
184.45614915492 29.308631745518 0.9757 2.00011 3.619638902591155e+44 20.24004
184.4603865234 29.404975899311 1.2756 1.87883 5.291177730805067e+44 20.37101
184.55826007135 29.340432971454 0.9757 1.81581 5.769593917687404e+44 21.21129
184.5134494758 29.094798829488 0.2259 2.28526 1.5721598295666178e+43 20.24884
184.38513462622 29.294464126286 0.3259 3.31608 5.490995191240765e+43 20.32415
184.51465336621 29.190881973538 0.4758 1.87383 2.8006869100641447e+44 20.21795
330.62533952248 11.817892026354 1.5755 2.10359 2.6915341684051656e+44 20.91562
330.56482022074 11.728164092869 1.2756 2.09748 1.333098837605928e+45 20.58177
330.64674401889 11.875330361241 0.5758 1.66712 5.006594859133228e+43 20.88063
330.42341498632 11.857115298559 0.126 5.42183 1.8290853326419133e+42 21.83469
330.39336283657 11.767926184758 0.6258 2.26878 1.626483585227647e+44 21.15945
330.41643442612 11.694491351163 0.126 1.98858 4.628113138790243e+42 21.95302
330.36433186731 12.027571478938 0.8257 2.42447 3.558525510354103e+44 20.56451
330.42273109348 11.779224424166 0.1759 1.6967 3.8160001708006776e+43 20.83152
330.49662331918 11.856816788201 0.5758 2.13868 1.37262672104504e+44 21.70179
330.24207820566 11.896017462747 1.2756 1.88032 4.917137465127747e+44 21.72991
330.29217765218 11.986300827303 1.0757 2.09428 4.8534949754340196e+44 20.56293
330.23437441794 11.877710799232 1.2257 1.94355 2.838440345696188e+45 20.70716
217.67033108698 13.804009457892 0.9257 1.29172 4.17219490484037e+44 21.8209
217.5357486868 13.694096128294 0.8258 1.85657 1.1643929531451475e+45 21.57879
217.70880641993 13.687706476285 1.4256 0.34565 9.194081789722374e+44 22.52797
217.60290768056 13.772310511143 1.0257 1.69415 2.079352923363303e+44 21.26647
217.56860987722 13.748448253466 1.4255 1.89055 5.106026814198598e+44 21.92536
217.62224950829 13.493833375621 2.3252 1.92227 8.22901519136321e+45 20.47773
217.66608000859 13.81839225338 0.3259 2.07758 2.5585332385542396e+44 21.63875
217.43596648466 13.574357755344 0.7258 2.14381 3.5237563608252068e+44 20.7093
217.66644736003 13.595562404615 0.8258 1.55506 6.368535418053026e+44 21.35188
217.66788611527 13.567690324315 1.2257 1.76769 6.24496158580823e+44 20.50322
217.57601511438 13.598914421056 1.1257 2.04487 9.849700498795663e+43 20.51413
217.70480521982 13.661532756456 0.7258 1.83054 1.1040681277331772e+44 20.5833
217.73064239765 13.663355370523 1.1256 2.30891 1.566129031119778e+44 20.28958
217.62721456646 13.686424540391 0.7757 1.87261 7.432913873351491e+43 20.84936
217.65190055526 13.58612717189 1.6255 1.56231 2.8757121201752496e+45 23.18932
217.62454795769 13.653319463538 0.5758 0.26075 3.8132251530852744e+43 20.01236
170.10199556976 53.089579088548 0.5758 1.97317 1.067732467940534e+44 21.22034
170.42708961825 53.153431707953 1.5755 2.14959 7.09234572170851e+44 20.50085
170.28104414534 53.339763558673 1.7754 2.09627 1.7569779113186895e+45 20.51404
170.51518145363 53.061267210728 0.3759 1.58588 6.876400052605525e+43 22.00369
234.30098225697 16.398709165468 0.2259 1.87797 1.1966212071631822e+43 20.66424
234.0834580092 16.190296327257 2.7751 3.68019 2.1925078348282155e+45 20.34623
234.2475671531 16.173504143206 1.1756 2.61705 5.5267993967627065e+44 21.1829
234.15381997348 16.365200804166 0.6258 2.34299 3.1536949644422924e+44 21.6469
234.19127253273 16.341140155915 0.5258 3.17267 6.177530052018527e+43 22.20073
234.36113705197 16.310863504968 1.7754 2.34818 5.034499494546347e+45 21.31016
234.41307752687 16.204216099279 1.1256 1.16893 2.1914801441519177e+45 21.00527
234.25438910737 16.389455118473 0.126 2.34769 2.3119262026584226e+43 21.27927
234.16915586953 16.294757629524 0.6758 2.39877 1.1465369946037307e+44 21.8857
234.16334704725 16.262674158369 1.0257 1.22755 3.1947597726403575e+44 20.64219
234.01048505219 16.22538556421 1.2256 2.57424 4.502379342916074e+44 21.12838
234.03143863786 16.467166961559 0.6258 1.51112 1.0581803306773854e+44 21.18586
234.1732063719 16.436102825596 0.2759 1.89021 3.7778669884722113e+43 21.126
234.23610924896 16.536931488577 0.126 2.14137 7.247428961920156e+41 20.6068
234.01179842527 16.213905529258 0.2259 2.0835 6.577134079899886e+42 20.18804
234.11272909957 16.47715522405 0.7258 1.97186 2.9876235412081387e+44 20.6192
234.27966568802 16.335919943128 0.8258 1.12092 4.929008515368003e+43 21.00501
233.97735735268 16.371663408843 0.5758 2.00646 4.072325174772446e+43 20.2767
234.09540111958 16.295924887619 1.3756 1.84467 1.431355214990236e+44 20.71487
234.15480386661 16.413913735365 0.2259 1.74797 6.240461315834629e+42 21.2284
234.19020300834 16.226631623017 1.8255 1.46473 1.5520626273789548e+44 21.36072
234.3259462995 16.359753508243 1.2756 1.90042 1.6583735015788006e+44 20.91993
234.13987174965 16.258613315366 3.02366 1.74722 1.0089830604025493e+45 20.04632
234.10524464121 16.304021216136 0.8758 1.83732 6.787315803354347e+43 20.15459
135.79012196004 15.129454967697 0.6258 2.503 1.6389272819594378e+43 21.37779
135.92117124502 15.249286447424 1.5756 1.43172 2.4047385611745517e+44 20.52734
136.16723572188 15.150124140807 1.0757 4.83043 8.827029629126407e+43 21.82504
135.9839658217 15.213460362289 1.0757 2.77295 7.352323106132302e+43 23.28669
136.15830953053 15.177713692128 1.0257 1.23332 8.795452900351545e+43 21.0195
136.17919960388 15.293925323379 0.3759 1.6386 1.9461716190684095e+43 21.34323
136.033425086 15.187406309678 2.49972 1.62947 1.9617777849184518e+45 21.29618
136.23652759468 15.255530765589 0.3259 2.7104 3.4058934971150484e+42 21.2214
135.92005870397 15.223875144399 0.54867 1.45671 6.817014981392685e+43 20.80399
135.96410237519 15.276005619192 1.6255 1.17095 1.1530692958913258e+45 22.43553
135.94131658801 15.305492800659 0.7758 2.13895 7.676559857358701e+44 21.52211
136.22108053175 15.217826123188 0.4759 2.86596 4.475409785290937e+43 22.10759
136.13421747724 15.075617669781 1.1757 1.61088 3.953075684262067e+44 20.42389
136.03625894969 15.010370012867 1.1757 0.9862 4.599230008498435e+44 21.32779
135.94307677394 15.074155659625 0.7258 2.90321 2.893116171372564e+44 20.14174
136.00885749775 15.182163179256 1.4756 0.80279 1.4702357268477138e+45 21.79289
135.87605157311 15.313720603951 0.2759 2.1076 3.038342042685843e+43 20.35879
136.11073216346 15.149403811907 0.3259 1.73683 4.789068658752702e+43 20.56336
136.17596184099 15.271789189421 0.176 1.75892 2.733156197887688e+43 20.24423
135.83207235275 15.141046212738 0.7258 2.41205 2.2810556086249615e+43 20.46192
135.9635300766 15.289956246804 1.2257 1.484 1.3341657002108225e+45 20.94838
135.93413944001 15.345825485465 1.0757 1.87376 4.76655473399662e+44 20.39153
136.03424825963 15.286246652031 0.5758 1.66613 4.650315827103967e+43 20.444
136.05465790005 15.17973303293 1.1257 1.91299 1.822564996187222e+45 20.43579
135.90227559451 15.275718115462 0.7758 1.97613 1.598551530522956e+44 20.30597
136.01733210682 15.215119376609 1.2756 1.85475 7.720978617871141e+44 21.33209
135.84092364404 15.230707704293 1.8255 2.6053 1.2130515064980998e+45 20.02813
232.51165341351 10.803637765249 0.5259 2.04945 1.4154473171949095e+44 23.38335
232.21755678779 10.638232976404 0.6758 1.23319 1.1421366620456589e+44 23.66383
232.43826261154 10.730205605009 0.7757 2.47102 6.88793595884936e+43 21.20973
232.50987037458 10.423148053716 1.3256 2.18359 5.521127120868841e+44 20.92307
232.60032386065 10.568955562547 0.8258 2.17125 1.0153822529331576e+44 20.91624
232.32979669776 10.452268630276 2.62906 5.96525 1.585698228028092e+45 20.09849
232.33513253705 10.734477979026 1.11477 2.22283 1.6665031818878153e+45 24.22388
232.44549550329 10.666464072156 1.67725 1.59627 1.6951128291959915e+45 20.68658
232.36956463713 10.447284469279 0.11832 2.39056 1.9199644010398956e+43 20.48141
232.48229931339 10.767553503338 0.5758 1.16535 1.2639574355344777e+44 21.51036
232.38635859359 10.540046551521 0.5259 2.16456 2.220668384574087e+44 20.40673
232.45982685469 10.734623190631 1.6755 2.21862 8.372061715766437e+44 21.19479
232.51662407803 10.485096914566 2.6125 1.73706 1.436732721034388e+45 20.69231
232.39950406267 10.473585626694 1.2756 2.17885 5.494552782794029e+44 21.15172
232.55834588075 10.72286983933 0.91092 1.79627 1.3239982825488712e+44 20.6802
232.26834237516 10.752356476691 0.6758 2.27629 7.813544185128952e+43 22.59903
232.64529025924 10.604228854349 0.7758 0.81478 2.192787973634235e+44 21.84951
232.53081258017 10.703205801112 0.4759 2.05989 3.649915474597648e+43 21.4292
232.24703466054 10.467201324159 0.6758 2.19322 8.886854554503574e+43 20.71182
232.29913897326 10.51122663597 0.5259 1.37158 8.411892415423822e+43 21.20693
232.33750054527 10.699621906648 0.21948 0.78926 1.2216183936080643e+44 21.78495
232.37511178465 10.505815534339 0.6758 1.52025 1.8826000782563503e+44 21.01901
232.42579803406 10.657171835735 0.2759 1.32463 2.056774423791693e+43 20.95551
232.38726657149 10.609592751419 0.5758 2.02567 1.1155587553833139e+44 20.46354
232.51164844673 10.589277418442 0.81339 2.25429 3.0609295342490646e+44 20.60326
232.48252253267 10.458073984803 0.176 1.55705 1.5620842444305224e+43 20.57289
232.27114378568 10.735457309465 0.04335 1.92877 6.424431142354715e+41 20.50817
232.41125862318 10.574296385452 0.0582 1.78821 6.040085340636782e+42 20.14758
232.3028899879 10.571993966228 1.0757 1.90772 4.431845218906579e+44 21.39261
232.22244415873 10.656108381928 0.7258 1.66363 1.7954605732434658e+44 20.7059
232.46932160768 10.785600266109 0.4259 1.54506 6.956070800433738e+43 20.24637
232.4088874139 10.540607559035 0.5259 1.53667 1.5105103646256515e+44 22.6261
232.39591172644 10.483552514433 0.20242 1.35363 6.320852210468802e+43 22.42071
232.48929869117 10.662574723903 0.72636 2.11503 2.0671245435576086e+44 20.31142
232.41206714305 10.634468110587 1.3256 2.26452 6.122203293316708e+44 20.39244
208.22987272713 11.626217355635 0.7258 3.28358 2.707670870820475e+44 21.76065
208.38780941068 11.495543139601 0.07217 1.26265 6.226896919353512e+42 21.86955
208.37500299275 11.641680671478 1.2756 1.65438 1.3712048785543166e+45 22.30465
208.41508650652 11.726534663887 0.6258 0.0 1.203038939545649e+44 0.0
208.48063753961 11.595822974609 2.04639 3.06199 2.191088222138579e+45 23.71132
208.44689056218 11.505815234803 0.6758 2.01673 1.1919500945040332e+44 20.74413
208.33380327091 11.529212964391 2.15511 1.66019 2.964545743296287e+45 21.48831
208.19020048972 11.548444072618 0.7258 2.30827 2.328444404234524e+44 23.51462
208.32021355289 11.790380084766 2.1754 1.67736 9.106715838338096e+45 20.77638
208.4566842488 11.579181830189 0.87227 2.30413 7.424081998301664e+44 20.68573
208.43867702358 11.661813486483 2.47266 1.37837 1.4465976120811377e+46 20.27029
208.44823034503 11.710832224919 0.74056 2.00588 3.785810934822861e+45 20.81585
208.40503815948 11.754819456782 0.3259 2.12718 7.969683293929169e+42 20.59317
208.45305100948 11.747725481902 1.0757 1.51142 1.7774794333948987e+44 21.53587
208.25177250089 11.63497111885 0.5758 1.95037 4.365182938596117e+43 20.40815
208.3159432078 11.703925521467 0.2259 1.54638 3.9956431576520054e+42 20.79781
208.44573121379 11.666728168369 0.7258 2.34323 7.22330366523542e+43 20.47825
208.26448777711 11.778462016344 0.3759 2.63028 1.0665252331420646e+43 21.07232
208.26656216946 11.641837743408 0.8258 1.93976 9.069212301768264e+43 21.99153
208.34070409841 11.793841865133 0.39835 2.17439 1.2595033187926856e+43 20.89583
208.37117923542 11.718608723962 1.6255 2.5766 2.922169529045822e+44 20.27349
208.27645408021 11.634654068337 0.58043 1.89693 3.5663699910156674e+43 21.05543
214.0983078181 51.819845563359 2.0254 1.95804 6.775087484174841e+44 20.72868
214.19142164732 51.892284107082 0.6258 1.41532 3.088657019454082e+43 20.7719
214.47334102632 51.821721450195 2.3753 1.72993 6.409009321620632e+44 20.47701
213.93758341796 51.785857826607 0.4259 3.23423 3.721636853749922e+42 20.76232
214.14297416946 51.980692800556 2.2754 1.80504 6.8805487994078135e+44 20.20397
213.8434156664 52.739272804182 2.457 1.74492 2.939738542891868e+45 20.59491
213.99854379472 52.752408576462 0.0931 2.09331 3.659261607601288e+42 21.49653
213.88504980987 52.818082734297 1.5256 2.5611 2.9420526442463707e+44 20.47808
213.91494916177 52.624478163459 2.2476 2.32184 7.458379516934098e+44 20.05318
214.3411424203 53.081465130606 1.43816 2.56223 4.864744838138749e+44 21.24862
214.43906818755 53.098293690918 1.56871 1.68759 4.78414541379608e+44 20.76963
214.33875405966 53.036452959877 0.7258 1.44204 4.0167599007842254e+44 22.26851
214.31339847535 53.050944095186 1.1757 2.33975 9.313761856768054e+44 21.23737
214.16417947895 53.121320070996 0.4259 2.33838 3.860770567109138e+43 20.82516
214.3558078058 52.876049935426 1.8255 1.87277 1.0600326484674271e+45 20.59628
214.18244904599 52.973391508436 0.6258 2.17577 5.208104439380693e+43 20.78189
214.20258310815 53.090972729759 0.5259 2.18216 3.9822975776118525e+43 20.49492
214.50598715892 52.867012272568 2.51388 1.92823 2.6140349772977188e+45 20.71775
214.39002110803 53.067983638327 1.0257 1.676 2.4219111538402158e+44 22.02078
214.48706912396 52.9992437198 0.2759 1.92952 1.768995235338759e+43 20.84857
213.45130234347 51.93783188055 0.4259 1.46421 7.139930653215956e+43 21.07482
213.5793079121 52.068588065316 0.6258 1.96448 1.4537163823642569e+44 20.60643
213.31685083137 52.007089429579 0.44369 2.7745 1.5363973759644715e+44 21.03757
213.58048179478 52.00909330359 0.126 1.48184 6.24329659622448e+42 21.32166
213.8784220518 52.0770697363 0.7258 1.87703 3.798270345616499e+44 20.50118
213.53400003216 52.114740499672 0.8668 2.04334 4.3270966647501115e+45 21.22852
213.36800769984 51.891041422583 0.4758 3.45693 8.891695088516205e+42 20.7322
213.45233638381 52.23751626329 2.2254 1.91 1.3797662258107548e+45 20.96285
213.33417372105 52.091114197014 1.9255 2.39142 6.1235100355320516e+44 21.0074
213.75176813513 52.11629926098 0.9257 2.47171 1.4898227039964848e+44 20.1445
214.68006130669 53.321932561424 0.5259 2.11134 4.564925661901557e+43 22.43873
214.49562222058 53.351473526875 1.1757 3.15196 3.58018220228705e+44 20.80947
214.67785699898 53.269701148105 1.5756 2.45315 1.526468573395564e+45 21.05271
214.83918961462 53.276986164494 0.5758 2.05875 4.734372760517688e+43 20.85567
214.73423414794 53.168918839267 0.7258 2.17935 2.1094336654297375e+43 20.33559
215.09982851479 53.267942254098 0.8258 2.51467 3.3936696807428627e+43 20.76788
215.29088085092 53.533699693318 1.9754 1.84093 9.324122817889332e+45 20.89745
215.31539330344 53.524229092644 0.11171 2.46735 9.26619575272565e+41 20.35615
215.35131608177 53.386715399704 0.5259 2.48138 3.921152288346303e+43 21.33494
214.95473742625 53.535533689062 0.6258 1.98691 7.09593591549262e+43 20.55803
215.11776266026 53.464351191799 0.09802 2.11064 6.482421808676525e+42 21.05074
214.95785213346 53.509160937169 1.5755 2.2487 1.3737885660604026e+45 21.02761
215.34484803066 53.412618539988 1.2756 1.76308 5.5143248860710896e+44 21.04473
215.19827606912 53.464351956112 0.5258 2.50704 2.2799476056328507e+44 23.76921
215.18190814966 53.368458672022 1.5255 1.89177 7.50395449013296e+44 20.74439
215.18695714959 53.653658590803 0.2759 1.76499 3.41575461020955e+43 20.18433
215.16043672883 53.404702330197 2.1253 2.28993 4.247036972250006e+46 20.16543
336.82530770782 16.97199196249 0.7258 1.65527 8.607675235111459e+43 20.86157
336.86208786258 17.22817704468 0.8758 1.02668 2.4157281312694528e+44 20.86791
336.70666787963 16.973980256657 0.7758 2.44406 1.2649595572235735e+44 22.4378
336.92251292813 17.214355778482 0.7758 2.56135 1.566017607181887e+44 20.66075
336.82911226871 17.2028385429 0.7258 3.23649 1.8131171791825756e+44 22.5835
336.82797729166 17.135192287298 0.5758 1.84446 3.418711470173378e+44 22.19098
336.85984129754 17.053833474637 0.92023 2.17583 5.3651200685680855e+44 20.28748
336.81439046633 17.111980722118 2.3253 2.73589 4.166998288282204e+45 20.20101
336.39498794829 17.137748701779 0.5258 1.47314 6.430353773499952e+43 20.78042
336.35389563733 17.322712839168 1.6255 2.98072 1.4511603639178208e+45 23.37233
336.57628000235 17.244789939539 2.0753 0.79636 6.233602243553035e+44 21.58096
336.28778512707 17.351703110646 1.9254 1.73557 6.552320609603308e+44 22.89502
336.51520138625 17.517460370396 0.2259 1.98127 5.3755969068942537e+42 20.72902
336.55162260816 17.200518374538 0.5758 1.99086 3.72470986417678e+43 21.43391
336.62819854714 17.138222544138 0.6258 2.78625 3.7307803842743567e+43 20.58085
336.42687439227 17.245773703523 0.5258 1.93731 2.2135272194276987e+43 20.68039
336.29523468165 17.315420030598 0.6258 1.1614 1.6298201568823545e+43 20.79901
336.68953293143 17.180514593238 0.126 1.93369 3.932547410658154e+41 21.32668
336.55426253194 17.209426977031 0.7757 2.87982 8.519205620984602e+43 21.97038
336.69143652056 17.442716955791 1.7254 2.66233 7.29708038096366e+43 20.93091
336.61733486624 17.553232775514 1.9753 2.13677 1.0671958706255994e+45 20.88599
