RA Dec redshift phot_index luminosity nh_values flag
55.897795000806 20.966121713748 0.4259 1.79078 2.9370003190373135e+44 22.5448 1
65.277748137293 14.837447664148 0.3259 1.94892 4.929138978370577e+43 21.41698 1
65.402298783915 14.790952723177 1.4255 2.08426 1.6718722569904922e+45 21.93313 1
58.766988003927 16.238680049342 0.2259 1.26471 1.474336764521413e+43 20.67955 1
58.651387977398 16.231640663227 0.6258 3.0245 8.252578890521807e+43 21.59777 1
58.605768009564 16.240476631919 0.3759 2.81054 4.765529200121284e+43 20.31644 1
58.586315140725 16.351435614098 1.3256 1.56739 3.328340477171802e+45 20.50038 1
228.43681339875 -25.907699024598 1.4755 1.88307 2.284884728568465e+45 20.39304 1
304.27108247725 -16.287464363834 1.6255 2.0099 2.549326191145814e+45 20.95967 1
296.2177465502 70.853123061783 0.3259 1.83823 2.850303219597458e+43 22.30823 1
296.42077342168 70.8723950013 0.1759 1.33792 1.883598714903098e+43 21.47365 1
296.89577771417 70.876115228981 0.2259 1.96492 3.1771425094913966e+43 20.22147 1
246.31103881963 39.04806734009 1.5756 2.05759 2.712738103330303e+44 20.96645 1
246.03360779275 39.130120661254 0.176 2.77168 3.5649582821349503e+42 21.85875 1
246.10695588592 39.063346842918 1.1757 1.93565 2.667074390521903e+44 21.5068 1
246.31438192017 38.991647858543 0.7258 1.23527 2.983704936568237e+44 21.95082 1
246.33443230046 39.052644143333 0.8258 1.20687 3.594757251348086e+44 20.58595 1
246.61916906323 39.871218513541 0.6258 1.24595 4.2024222254047904e+43 22.02457 1
246.55508126881 39.933455027618 2.0754 1.49044 7.467070457147083e+44 21.4399 1
246.58028775303 40.023498567917 1.2756 1.80274 4.6891308269303365e+44 20.54341 1
246.55925114094 39.967065959118 0.03245 3.04961 7.949969990525667e+40 21.66395 1
246.77910290298 39.956019597311 0.6258 2.06591 5.347116971433227e+43 21.08959 1
246.50774958687 39.915636895487 0.3759 1.62909 5.206802862920396e+43 20.32172 1
246.80892844527 39.745690275487 1.47191 2.38798 1.2800055822356156e+45 20.43825 1
246.45389060249 40.012191065578 0.59995 1.64538 4.496452244479537e+44 20.58469 0
247.56616103622 40.120026414978 0.7258 1.36928 8.387371370283924e+43 21.86146 1
247.77217450814 40.229082704559 0.4759 2.3117 2.3179432934375337e+43 20.41138 1
247.8987932031 40.174046317077 0.4759 1.30516 6.602414822562878e+43 20.70794 1
247.59390896372 40.108396017957 1.0757 2.72059 2.315552245439941e+44 20.59507 1
247.88432251712 40.224611282002 0.5259 2.16757 7.198528188058843e+43 20.63285 1
247.6611412974 40.2111260251 0.5259 1.81958 8.628269658466546e+43 20.93796 1
247.842504885 40.130017789174 0.6258 1.94487 2.020364294279618e+44 20.1789 1
247.01389508315 40.036417371311 1.2756 1.76527 1.0373668121068085e+45 20.34805 1
247.751063438 39.854248651494 1.0757 1.97877 3.3305394664735456e+44 20.36761 1
247.81993946896 39.886762731802 1.6255 2.20837 1.4443931091021795e+45 20.30901 1
247.48434770181 39.688800536293 0.7758 2.07785 6.0105835806351946e+44 20.23447 1
247.77627924471 39.870920721306 1.22282 2.03939 1.8709038712294145e+45 20.24695 0
246.91251470692 39.554586449777 1.5756 2.70585 4.624532837186103e+44 20.93081 1
246.58997792562 39.441179842206 0.3759 2.10545 1.3268173288452e+43 20.48167 0
246.86763328759 39.492609271785 0.7258 1.3601 1.9594576111145663e+44 20.70572 1
246.902092952 39.32536142621 0.89523 2.40119 3.9783730497367824e+44 20.78554 0
280.0237993751 62.312084565649 1.5755 1.23804 4.605957193727931e+44 21.13305 1
347.15220776785 -19.794771828286 0.126 0.9269 2.5849013131299215e+43 22.34214 1
15.977495400564 25.254011325411 0.7258 1.63136 5.320541963298697e+44 22.03577 1
175.34232951862 5.8939671380674 0.6258 1.88823 5.327208375156859e+44 20.44829 1
175.15564840464 5.6745523266611 1.2756 1.90848 2.4743569427920207e+45 20.37755 1
153.14992350796 -24.648853819029 0.4758 2.19114 1.473311441682041e+44 20.61777 1
153.16995453401 -24.563912873979 1.2756 2.36937 1.5343072943054374e+45 20.75582 1
135.61416586686 52.140479703015 0.3759 2.13052 9.488578064371595e+43 20.15152 1
85.851332323687 -24.015801695124 1.4255 2.31952 6.455547650816908e+44 20.635 1
85.852091939456 -24.094254218804 0.5258 2.05368 6.707719092198242e+43 20.28636 1
85.84727943787 -24.190887265759 1.1256 2.28147 1.461529346432035e+45 20.61885 1
132.36450685672 2.1622708920055 1.5256 1.40598 1.7290216828917239e+44 20.88097 1
132.29461124254 2.2552947478629 2.77331 2.2314 7.68908034733727e+44 20.72688 1
132.3645113711 2.2412273743702 1.5256 1.85614 1.064095090854456e+44 20.9768 1
132.4866840908 2.3059268544492 0.8258 1.58362 4.1487720005295396e+43 21.57758 1
132.53844096176 2.2682560117197 0.06817 0.93355 5.57473106103221e+41 20.90176 0
132.43757386936 2.1661761626288 3.28833 1.79005 1.6923086475156806e+45 21.49341 1
132.41025015422 2.3029233217026 1.2756 1.34036 1.3905043433027894e+44 21.52083 1
132.40792838245 2.4459278126696 1.3756 1.88209 4.824556809888224e+44 21.22147 1
132.38403996635 2.2535545004112 0.2759 1.60826 8.603529718041563e+42 23.51903 1
132.24409504933 2.1909096154487 2.40717 1.75791 1.7331744056198133e+45 20.57427 1
132.28645766826 2.2336220068136 0.2259 2.52377 3.258342216605711e+42 20.32871 1
132.33728697436 2.1791704417105 1.2756 2.31017 2.7955183654086924e+44 20.33999 1
132.28661360374 2.1061393079922 0.63049 1.5821 1.427119041958486e+44 20.25394 1
132.30594403429 2.2321978297077 1.9255 1.50277 1.454857421882198e+45 20.52892 1
132.37628238375 2.08526327494 1.17488 2.03902 4.659455750767015e+44 20.32946 1
132.4433258853 2.3486925881068 0.7758 1.74525 1.7562107881977285e+44 20.36729 1
132.43639315275 2.0853770755961 0.2759 1.70581 2.232989408688546e+43 20.61359 1
132.53340112296 2.1757946947249 1.3756 2.25136 9.21695409835932e+44 20.40648 1
132.62596432546 2.2469428858121 0.8258 2.84594 3.5209476539215474e+44 21.14754 1
132.2641001735 2.3355146040422 1.02506 1.89688 9.07356141655855e+44 20.12806 0
223.68128107354 3.2556164761136 0.5758 2.96404 4.9021031912438207e+42 21.80653 1
223.78414369514 3.421630462597 0.5758 1.02933 2.885243352403433e+43 22.86124 1
223.81650534013 3.3875525302875 0.8758 1.92795 3.559410331752364e+43 20.80275 1
223.77176688968 3.4637348134106 0.3759 1.61787 7.066610184279923e+42 20.34194 1
223.64411434605 3.3261825668097 1.2257 1.25508 3.5678761563002765e+44 21.24185 1
223.72876330001 3.4289610722679 1.2756 2.1208 7.856377618522786e+43 20.84069 1
228.0191581657 19.155660544033 0.16468 1.92302 2.834341905792869e+44 20.02895 1
197.31408648223 5.0225154601736 0.76046 1.40645 8.047033912529945e+44 20.5449 0
197.22781110476 5.3367259926245 1.3756 1.86799 1.8998417384697703e+45 20.58723 1
197.02653244371 5.1353582738442 0.3759 2.02442 8.0775775267710355e+43 20.28154 1
197.12055077759 5.1005199395769 0.8258 2.04159 4.319858967666934e+44 21.49322 1
319.58117966572 -7.4597405191936 1.6255 2.27455 2.2803179601128203e+45 20.36844 1
152.78699687945 6.2130903002447 0.6758 2.21665 8.977761675667205e+43 20.25339 1
152.56822604707 6.2527430050959 0.4259 2.34344 3.795543679531342e+43 20.18921 1
152.80269894707 6.2026572153905 2.35384 1.83228 2.5224611930140667e+45 20.75195 0
152.68461710575 6.1536443708693 1.4546 1.7719 1.3179036570750787e+45 21.32673 0
152.68051455313 6.2003030204721 0.09775 2.07793 1.928429144759485e+42 21.04442 1
216.63461885237 51.437709032164 0.5758 1.25014 3.963167694065888e+43 20.82344 1
224.61366708684 52.661819073565 1.8255 1.85912 3.2908587468333218e+44 21.13171 1
224.46381789672 52.847568745701 0.5758 1.37287 2.670560672051184e+43 21.47301 1
224.38957643252 52.755222713314 1.5756 1.68869 1.1745671963248038e+45 20.53417 1
224.16114380405 58.729690892223 0.5259 2.11258 1.7119209613098692e+44 20.51502 1
223.73811912104 58.967777019345 2.1736 2.18336 3.0528427660643275e+45 21.03124 1
223.8143550454 58.886302525939 0.48491 2.23405 3.3044855341906707e+44 20.06838 0
134.10439466339 1.6672136283295 2.39683 1.74393 1.1577860199751016e+45 21.78788 1
133.93177744505 1.7178980874344 0.7758 1.93419 4.406732014251152e+43 20.48174 1
133.93569464871 1.761444824479 1.28468 2.09372 8.723353355332772e+43 20.51747 1
134.22437589106 1.8599996415815 2.45072 1.62491 1.1389370625436998e+45 20.83986 0
134.22716820553 1.6566064610553 1.6755 2.01348 6.340630145340038e+44 20.89858 1
134.11236938384 1.7098007441277 0.8047 0.83856 1.233775523883762e+44 20.44003 1
134.16055441199 1.6669709769462 0.44803 1.68281 2.2003169791958363e+43 20.30249 1
134.15045335833 1.7296606911736 0.7758 1.63214 4.433703438293976e+43 21.11191 1
134.20336533304 1.8927041349835 2.3753 1.66187 1.6987164923488366e+45 20.63167 1
134.05294444596 1.9223980929839 1.6755 2.33874 4.24768615703817e+44 20.30538 1
134.19340236132 1.7625061525168 1.6255 1.76427 5.7275040879037274e+44 20.58861 1
134.12963115861 1.7912192573429 0.8258 1.55636 1.2789087786339472e+44 20.43882 1
134.21655273593 1.7701522155219 0.3759 1.67481 2.7948669300528334e+43 21.16104 1
134.27778604524 1.9054613015429 1.7755 2.76661 1.1870429289308326e+45 20.87158 1
134.13952111193 1.7742775612376 0.6758 2.33121 5.387261692340295e+43 20.45268 1
134.16099964934 1.8069483635809 0.6258 2.0377 6.48096512800304e+43 20.44252 1
134.03934192689 1.9298411470141 0.7758 1.92291 2.300470352577929e+44 20.33789 1
134.14916910852 1.7130625442251 0.72515 2.20672 1.604066731862836e+44 20.13104 0
134.06633648901 1.7767727855621 0.7072 2.11558 7.717459820578237e+44 20.0471 0
228.38172700446 52.87534199358 3.3251 1.91511 6.4102767742080756e+44 23.18084 1
228.73974892406 52.916660552127 0.7758 1.41924 7.150833081772004e+43 20.76257 1
228.64364521045 52.996017130568 1.1757 1.66871 2.340103840080753e+44 20.57744 1
228.64695370035 52.772654619974 0.8758 2.60206 1.944142331832862e+43 21.10747 1
228.23732040002 52.806958156651 0.6258 2.27164 2.203635117061625e+43 21.12482 1
228.46579335369 52.975357385637 0.3759 0.32289 3.473370688349487e+43 21.22408 1
228.60422729204 52.800704528397 0.5758 1.22632 3.1996498108237523e+43 20.62675 1
228.51413039583 52.851293391348 1.2257 2.22937 1.4541853707144222e+44 20.30993 1
228.40068525471 52.768124953307 0.7258 1.42127 5.595976381575447e+43 20.75106 1
228.36394687045 53.015905411772 0.10855 2.21048 1.0311754258114162e+42 20.21354 1
228.45353204009 52.98873635083 1.4256 2.18406 3.2658660106352075e+44 20.32841 1
228.84684022009 52.830210888046 0.5758 1.76536 5.862899491605172e+43 20.54034 1
228.68288976919 52.813311256448 0.5259 1.44646 5.588994852209434e+43 21.80848 1
228.76812373494 52.933678822523 0.8258 1.8051 1.5566091122591523e+44 20.33442 1
228.515033638 52.740686681781 0.5758 2.19898 2.2776261954893873e+43 20.41892 1
228.49134048438 52.897549585293 1.2257 2.45751 1.640211193093789e+44 20.7511 1
228.27578678564 52.728529718263 1.8755 1.7893 9.496557514460906e+44 20.44964 1
228.35730390593 52.820792044395 1.60763 1.84677 7.993270744396543e+44 20.65527 0
228.48034972174 52.87941093336 1.58864 2.01086 5.085381685071603e+44 21.2682 1
228.693304392 52.865586473099 0.5259 0.90113 2.9682720973923794e+44 22.79757 1
228.61352983018 52.793234399264 1.1257 1.88875 3.1151791328430104e+44 21.57049 1
228.38631015252 52.727164237796 0.56276 1.69152 1.4608659956773467e+44 20.13944 0
240.60217139806 50.905820985411 1.5756 1.84708 3.4666330053871816e+44 20.65154 1
240.35299624827 51.053440405021 0.6258 1.86104 2.7291014781792815e+43 20.36685 1
240.79293065375 50.976498408445 1.0757 2.02765 1.7509937034066014e+44 20.50678 1
240.43256578366 50.993251815425 0.3259 1.04447 2.437872920833383e+43 22.55746 1
240.59509627199 50.918196672827 0.6758 2.08003 4.427596876589631e+43 20.36766 1
240.49109010447 50.90502692651 1.3256 2.43319 2.0367501015832084e+44 21.69708 1
240.51768411203 50.944383427325 1.1257 2.49917 1.6809818529888589e+44 21.24181 1
240.37546969828 50.955365794438 1.1757 2.24236 3.0172071574233614e+44 20.59291 1
240.43485411864 50.931928671427 1.2756 1.84345 5.358735849949522e+44 20.80331 1
240.87571289903 51.037038003793 0.53365 2.79195 4.869198892037248e+43 20.34961 0
240.56760733677 50.868924712252 1.1757 1.70223 7.661170527719462e+44 20.23162 1
240.67642475574 51.03832618016 1.6755 2.11757 5.3122978997290056e+44 21.51075 1
240.59295769896 51.07684680239 1.2756 1.94144 3.871527511373313e+44 20.28581 1
240.35992997139 51.177156467828 1.84371 1.95702 1.9351917766274908e+45 20.4619 0
142.93227210278 5.6573896112964 2.36899 1.64735 1.111223858678117e+45 20.76353 0
143.07600254116 5.5837275267328 2.93802 1.77883 1.3247930940369891e+45 21.51393 0
143.20727428605 5.574080643627 0.7758 1.33611 9.58223109725882e+43 20.7882 1
143.27438043728 5.8285827285894 0.5259 3.34522 2.5290866527819785e+43 20.24575 1
143.16739728198 5.7977922794314 0.3759 2.68404 5.218685617083588e+42 20.54558 1
143.01277828436 5.7323010692275 1.9754 2.07808 3.4767061469844433e+44 21.70634 1
143.16862058635 5.6390911678871 1.3756 0.91994 7.605143702535059e+44 21.25626 1
143.31529760213 5.7705310967284 0.6758 1.69433 1.6175885808159493e+44 20.4526 1
143.23920288089 5.7771753327198 0.8258 1.59697 2.3281425510991893e+44 22.54225 1
143.02532044207 5.7066256455329 2.29934 1.81948 4.972256936520162e+44 20.63474 0
142.97012113331 5.6198015809207 0.3259 1.34107 2.1580478171485726e+43 22.05839 1
143.29202706242 5.596255565887 0.66289 1.46143 2.921514073115997e+44 21.80822 0
143.04487967253 5.654739076984 0.4759 2.13944 2.2083240748808794e+43 20.35612 1
143.04680088933 5.7646386487136 0.7258 1.15322 2.0590451645145903e+44 21.09567 1
143.25624355201 5.8023956387574 0.6758 1.78743 2.898331603426579e+44 20.33311 1
60.665507593716 -15.539640679812 2.0753 1.94715 3.7773661760970047e+45 20.6649 1
60.710810157488 -15.541374940365 0.4259 1.70116 8.222123460370016e+43 20.77477 1
347.55393435541 -4.1206108884568 0.6258 0.47031 4.527200038910638e+43 21.93937 1
347.34052306091 -4.0427381984307 0.5758 1.8188 3.96362399687497e+43 20.3922 1
347.35997821522 -4.1739932643987 0.176 1.89181 1.573527915522154e+42 20.69991 1
347.56641027735 -4.2939870123691 1.4256 2.46679 3.564744132740505e+44 21.1155 1
347.30523548161 -4.3560657652124 1.3756 2.3412 2.5187636939445487e+44 21.26198 1
347.26102291249 -4.0810728211804 0.9757 2.88288 1.1327791511462342e+44 20.28469 1
347.27739829851 -4.0509006396711 1.2257 2.15876 2.685837735417707e+44 21.27692 1
347.50700387714 -4.2368422638741 1.6255 2.16772 5.192367319550845e+44 20.80938 1
347.48958722473 -4.130764561227 0.6258 1.86752 9.841916693821188e+43 20.15908 1
347.27047876859 -4.1614681795515 1.2756 1.85852 1.3607312218277048e+45 20.21953 1
347.41524525426 -4.0472559876526 0.8258 2.06487 6.228587479799182e+44 20.11216 1
224.30932568968 21.397028042352 2.59977 1.98555 1.0515942423380387e+45 20.95132 0
224.0585071161 21.248905209795 0.176 1.532 2.50879082086437e+42 21.01193 1
224.20866074191 21.425210299932 1.5256 2.25151 2.7930611213978673e+44 20.49568 1
224.11151770612 21.252317887065 2.6297 1.66178 1.8264864601570633e+45 21.04678 1
224.15704681204 21.159870380636 0.1163 0.9856 8.656015944595712e+42 23.01713 1
224.33055844249 21.344334337463 1.8255 1.88928 9.762459417307375e+44 20.97735 1
223.97929932542 21.409012043722 0.3259 1.84843 1.4485419046952393e+43 20.84969 1
224.12071266855 21.332945311262 2.0754 1.86135 7.110992968917952e+44 20.74372 1
224.1341695868 21.374241848071 0.3259 2.66874 9.268107518826764e+42 20.13015 1
224.17703653691 21.395678772268 0.6758 1.34984 1.3580572313625042e+44 22.35056 1
224.01011303297 21.401343975943 2.0254 1.78656 1.6462466623351835e+45 20.74379 1
224.08154945817 21.354827689422 2.0254 1.96031 1.3412042083594812e+45 20.485 1
246.80226568932 14.508110457524 1.2257 2.03032 4.937530271670737e+44 21.20909 1
246.63313278568 14.28445880081 0.176 1.77548 2.944587417784616e+42 20.28292 1
246.67477831556 14.338024366237 1.0257 1.85739 1.9188375440610747e+44 20.58817 1
246.57180764064 14.358592228113 1.66217 1.8741 1.416709310426326e+45 20.76136 1
246.73430305963 14.505088728259 1.2756 2.12955 7.285382358037509e+44 20.38058 1
246.80993767453 14.339102542954 0.05016 5.95712 2.5450847612004404e+41 21.86473 1
246.8363978452 14.297546061266 0.49659 2.24815 1.8724720186907974e+44 20.21 0
146.35407152097 42.64088133494 2.33273 1.9225 3.3211245812176536e+45 21.06562 1
337.74140605581 -0.3624497545275 1.03213 2.41837 2.3527241408359907e+44 21.16489 0
337.6709908436 -0.34696197830942 1.89811 1.87346 1.515839584487103e+45 20.62817 0
337.74090083921 -0.21721327553598 0.71434 1.67807 1.9864373512677274e+44 20.3748 0
337.62317510137 -0.25876922042398 1.44087 2.12394 1.1262111209331337e+45 21.36838 1
337.81813082207 -0.16896486203042 0.5758 1.56265 3.32738036186675e+44 20.64395 1
337.73873306564 -0.12858042945614 0.4413 1.85845 1.3605160651914116e+44 21.65184 1
334.31978452361 0.85328375558848 1.6755 1.519 1.0830098863489905e+45 20.6555 1
334.31555391866 0.94187722437467 0.32005 2.19588 2.674262451888502e+43 20.15623 1
334.06509673184 0.93921067635757 1.4155 1.78897 2.8155853315971976e+45 20.33148 0
7.3547467531754 13.21784237831 1.9754 2.03718 6.718742324206827e+45 20.57529 1
251.05482358668 26.350525883222 0.7258 1.50123 6.659565163675626e+43 20.86411 1
251.32745912822 26.225772540881 1.0757 1.48787 2.1721238508217095e+44 20.61059 1
251.05653060101 26.426967857558 0.5758 1.81601 4.0854739820970634e+43 21.85428 1
251.30277996586 26.218614881492 2.3253 1.55278 2.647605789330974e+45 20.80074 1
251.30970337488 26.215932876174 2.9252 1.80523 2.095333026913676e+45 20.91973 1
251.02305142951 26.210802020355 0.7258 2.25523 2.773868526105492e+44 21.07816 1
251.29859927867 26.339771181199 1.16672 2.08632 8.857552370620198e+44 21.61516 1
264.52190423595 58.502856325142 0.2759 1.96402 3.895082522128189e+43 20.21772 1
264.94650189056 58.697134479585 0.7258 1.60372 5.645155024867766e+44 21.3678 1
264.65034673733 58.630259516423 1.28029 2.08818 1.4624654345374878e+45 20.39944 1
264.47757511477 58.796794852064 0.6258 2.09479 3.398440609366336e+44 20.25976 1
264.53875401448 58.71492697872 0.0287 1.57917 6.27952123269986e+42 20.88254 1
4.9580204738535 -0.474318666804 0.2759 1.94291 3.9826914631981253e+43 21.72954 1
180.69625835107 44.237397620954 0.08775 4.94732 1.4567652998321449e+41 21.81997 1
180.89263227463 44.25269328152 2.0254 2.20087 2.751470795224512e+44 20.80808 1
180.92043638798 44.137958215574 2.0254 1.91127 1.5031935633862464e+45 21.16468 1
214.6744350863 21.005936680687 1.12186 2.21196 9.656957407915857e+44 20.27373 0
222.03449668017 -2.2174855474331 0.8778 1.75126 3.3754456385156643e+44 20.46991 1
221.8044454177 -2.0902576092581 0.8758 2.22463 1.6187062989649593e+44 20.6275 1
221.8940558517 -2.0299855015256 1.4756 2.10507 6.339966628918374e+44 20.51754 1
221.8530047009 -2.1559836492089 0.8258 2.07655 2.2307945173165643e+44 20.72087 1
221.81530614082 -2.0629167197514 0.6758 1.88208 1.6271892723917556e+44 22.66211 1
221.96325353777 -2.1695483440417 0.7258 1.75991 1.8945055105112784e+44 20.27568 1
221.77560669873 -2.1262219954491 1.3256 1.73129 1.3069764030789052e+45 20.54694 1
221.8526599734 -2.0963429081345 0.7758 1.72903 3.2507729751275973e+44 20.99927 1
222.04053195087 -2.0249468393262 0.6258 2.16342 2.073097293548147e+44 20.2082 1
221.9158755068 -2.0410674777649 1.8255 1.93192 2.669618735287296e+45 20.44687 1
221.92402023184 -2.0609068667823 1.4273 2.49201 1.321804303662657e+45 20.68705 0
221.85245485782 -2.0758888149875 1.0257 1.7768 2.1240180706547952e+45 21.26385 1
214.37878606334 7.5557068990918 0.05567 2.65048 4.416746224035428e+41 20.15486 0
214.45835103969 7.5160893807292 1.08283 1.77217 8.613385379711777e+44 20.92846 0
349.90318719021 16.08770155415 0.6258 1.91421 1.109327258532153e+44 20.89396 1
349.93100855577 16.197259591764 0.6258 2.77849 1.4452723185129443e+45 20.87563 1
349.99181036431 16.032234700167 0.2259 1.79959 5.793709229735416e+44 21.16198 1
178.93625395398 11.765172930729 0.3759 1.54553 9.41848683294684e+43 21.27215 1
178.98657114287 11.794806829641 0.3759 1.9212 3.114806949379535e+43 20.45475 0
178.97626163848 11.837916055233 0.6258 1.84661 4.246877016850551e+44 20.28848 1
178.94490430735 12.038916633227 0.22239 1.94519 4.465511621438893e+43 20.16522 1
165.31516193666 10.667476892455 0.5259 1.82046 2.332511048724291e+43 21.0451 1
39.874512002722 -1.6889158235195 0.5945 0.55005 1.2609942703624711e+44 23.18003 1
39.950569666424 -1.6720878316624 1.0257 0.91428 1.5421911526398696e+44 20.66622 1
40.15194684744 -1.5060335574889 0.6758 1.46079 1.201788578873185e+44 20.39282 1
39.917913491404 -1.5752605217836 0.3759 2.86564 4.154809681799672e+42 20.54359 1
40.105593304469 -1.6445081799292 2.20974 1.53226 1.388918052920889e+45 20.78519 1
40.092760247551 -1.5179687485167 0.5259 2.0601 3.2730580628823866e+43 20.63953 1
39.871249015284 -1.732147513579 1.5256 1.59749 6.21756650912383e+44 20.82526 1
39.957154339335 -1.6459768016357 1.6255 2.06137 4.706254489436965e+44 20.56657 0
40.018037059052 -1.7456376600295 0.5758 1.75167 9.286080604530611e+43 20.42236 1
39.936384481714 -1.6914956560699 0.3259 2.80764 7.021033793456324e+42 20.57465 1
39.955222581397 -1.6159950188472 0.3259 1.66856 1.0076531418947238e+43 20.33366 1
39.947670056314 -1.7011416243172 0.5259 2.01626 6.027867669180534e+43 22.00723 1
39.787464775609 -1.5893252069649 1.2756 1.61988 1.0265789380211698e+45 20.61503 1
40.126503423128 -1.4711664166672 1.2756 1.72185 1.4525207651029503e+45 20.35522 1
40.086518406924 -1.5974438411482 1.1257 2.07007 8.67227468144419e+44 20.21635 1
39.993342174997 -1.7053534874353 1.1257 2.56814 9.050926227386132e+44 20.47034 1
59.733272715055 23.290574339114 0.5758 1.53785 2.0076705527769906e+44 20.51366 1
59.665919740371 12.501485014732 1.5256 1.91466 1.4026536287569896e+45 20.80211 1
60.89678623653 19.061510970324 1.1757 2.96435 1.1254212969404648e+44 21.94847 1
61.147725345139 19.182678908494 2.3253 1.81722 2.1711674630378217e+45 21.11714 1
250.72378078756 19.632104719261 0.57802 2.20654 4.884493046802973e+44 20.19307 0
231.18852876438 36.052967031763 0.82563 2.03388 6.000113076720759e+44 20.19105 0
47.616132947959 -9.6564283475879 0.3759 1.85348 5.659279390638298e+43 22.52629 1
47.463089432943 -9.7388941408885 0.3759 1.35074 6.260530489767179e+43 20.77367 1
20.507672621651 1.1543737417342 1.0757 1.68498 3.784640080412045e+44 22.46829 1
55.258911695524 15.779960245695 1.3756 2.25028 2.0856307659383522e+45 22.19373 1
55.667039531425 15.367363510937 1.1757 1.50782 1.197774682957595e+45 21.89103 1
196.43604048631 -30.563037460545 0.4259 1.98194 3.9137582283954765e+43 21.05262 1
165.22709316761 7.6520326907176 0.176 2.0091 6.219485390664388e+42 20.22404 1
164.98162836382 7.9065459369554 2.35315 1.97339 1.568175822868066e+45 20.86548 0
164.94881421516 7.7152817695406 0.71888 2.02834 2.557131987635695e+44 20.3668 0
63.542844504044 5.7287319537989 0.5259 1.6976 3.8559705614443755e+43 21.76935 1
63.688020970663 5.7001989021801 1.2257 3.26274 1.2354915267618469e+44 22.28574 1
63.738194431183 5.7063355379434 0.5259 1.54757 2.1634841089702406e+44 20.40043 1
63.688136647233 5.3810980883094 0.2759 1.90706 6.277210075675677e+43 20.11354 1
63.737914848896 5.5463477237467 2.3753 1.73051 5.127679865887771e+45 22.1609 1
29.40236660635 -5.6575603593821 1.7255 2.45149 1.232029334591803e+45 20.36863 1
29.364748947708 -5.8614297018203 1.3256 1.76702 6.186111543794449e+44 20.80545 1
29.481832770182 -5.8237305336458 1.2756 2.12038 6.180339745057632e+44 20.42911 1
29.359278604717 -5.773321264596 1.2756 1.85572 7.94918033950755e+44 21.19321 1
49.98718242372 0.57949383829148 1.6255 1.5717 6.6372076920207094e+44 20.69819 1
50.037768254229 0.5679259019197 1.81695 1.6864 6.769581341026002e+44 22.49399 0
50.221228983187 0.63191952544247 0.6258 2.25476 4.0548023046039425e+43 20.72592 1
49.947501228685 0.56136054170679 0.5758 1.79229 7.799961321003276e+43 20.4687 1
49.975243683708 0.55743635313058 1.25797 1.75824 6.082156534903669e+44 20.6965 1
50.094819457568 0.68554038568913 1.78893 2.15463 1.482550517074245e+45 21.72237 1
50.019456275925 0.56594490364312 0.48863 2.78679 1.8392599953138922e+44 20.1519 1
50.124077630012 0.53153506967245 0.38355 1.99679 4.316707076205074e+44 21.19364 1
196.81088681107 54.460199794572 1.2756 1.58526 7.70641423942303e+44 20.27564 1
198.98617772532 29.278028794901 1.3256 1.8321 9.245443451597844e+44 20.34531 1
192.68436733602 7.5762258519873 1.3756 1.58748 1.1427399872122416e+45 20.94604 1
192.5922434804 7.5351442675333 1.08883 1.97957 4.659852185413626e+44 21.35316 0
192.43807157855 7.5572730425102 0.7258 2.26121 2.1789430168405184e+44 20.18852 1
210.01679846145 -14.558098733037 0.3259 1.94467 1.0701657890396231e+44 20.1397 1
34.937751955101 -5.3176448507042 0.62119 1.06468 9.89803656220576e+43 22.13908 1
36.610766113527 -4.2035623459813 0.7109 2.07548 1.1716068175795233e+44 23.35049 1
36.615292501239 -4.1512954282887 1.0257 1.68732 2.1193769528960945e+44 20.32176 1
36.644134603172 -4.2461941947303 0.4759 1.82062 2.7132687139225174e+43 20.59215 1
36.566133068088 -4.1699565609318 1.3256 2.23031 3.109121877023588e+44 20.41152 0
36.057223482839 -4.9568284226743 0.32309 1.81153 9.262950887904328e+42 21.60988 0
35.994494819896 -4.8976759468839 2.23095 1.54823 6.958296700575982e+44 21.07864 0
241.70988666232 -23.584276449949 0.7757 2.12626 1.0864984236909944e+45 20.52217 1
55.102691705288 -5.319251793034 2.33969 2.4436 3.211615803740055e+45 20.82434 1
55.002148392158 -5.2964538125652 0.34508 2.24931 2.7142272258266597e+44 20.26106 0
212.84699626251 53.765546372189 1.22316 2.12297 4.690188142412245e+44 20.60079 1
212.80318108842 53.751979220048 0.58727 2.13362 1.6902708803336978e+44 20.42297 1
215.37196346123 52.198672063017 0.84819 1.8935 1.2829066347443844e+44 21.18619 1
214.8812993918 52.188758802164 1.05691 1.69255 5.747637166500564e+44 20.65292 1
215.19983255764 52.199711020598 1.97882 1.63735 1.504104236708028e+45 20.67252 1
215.15775582757 52.161530322702 0.7258 1.57855 1.669036647994103e+44 21.05838 1
215.16581924652 52.066746377849 0.4738 2.1003 7.574791372428396e+43 20.24223 1
215.26444000363 51.972137679398 0.2634 2.30493 4.157055607938385e+43 20.16894 1
215.20534178913 52.181458833941 0.75108 2.06989 2.893785741204207e+44 20.47191 1
214.21250291757 53.865909071145 0.52663 2.04227 4.720893383416748e+43 20.30103 1
214.24902421975 53.968604415237 0.71996 2.31228 3.2152154960450482e+44 20.28356 1
212.73454114755 54.269017593648 2.31583 1.8043 4.078020373887786e+45 21.24257 1
